sample_id,addition_group,source_file,row_group,row_index,image_name,source_format,model_name_raw,canonical_generator_id,official_split,label,architecture,relative_path,status
cf_train_v3_gan_matched_real_549b304193025b95,gan_matched_real,data/HFCF_small_131.parquet,0,384,000000415723.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_549b304193025b95_000000415723.jpg.jpg,complete
cf_train_v3_gan_matched_real_54f89f07fe6b67a0,gan_matched_real,data/HFCF_small_131.parquet,0,1307,000000555045.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_54f89f07fe6b67a0_000000555045.jpg.jpg,complete
cf_train_v3_gan_matched_real_55333287fb4b5854,gan_matched_real,data/HFCF_small_131.parquet,0,2802,000000560756.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_55333287fb4b5854_000000560756.jpg.jpg,complete
cf_train_v3_gan_matched_real_55dd6dfa248d61b8,gan_matched_real,data/HFCF_small_131.parquet,0,2812,000000562650.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_55dd6dfa248d61b8_000000562650.jpg.jpg,complete
cf_train_v3_gan_matched_real_565df3a41369fbe5,gan_matched_real,data/HFCF_small_131.parquet,0,2601,000000308086.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_565df3a41369fbe5_000000308086.jpg.jpg,complete
cf_train_v3_gan_matched_real_568167c71e56d687,gan_matched_real,data/HFCF_small_131.parquet,0,658,000000195233.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_568167c71e56d687_000000195233.jpg.jpg,complete
cf_train_v3_gan_matched_real_569253736f305bcb,gan_matched_real,data/HFCF_small_131.parquet,0,1935,000000544686.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_569253736f305bcb_000000544686.jpg.jpg,complete
cf_train_v3_gan_matched_real_56c39db4f1710e3e,gan_matched_real,data/HFCF_small_131.parquet,0,1646,000000409614.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_56c39db4f1710e3e_000000409614.jpg.jpg,complete
cf_train_v3_gan_matched_real_56da9a077ae2ff82,gan_matched_real,data/HFCF_small_131.parquet,0,40,000000174615.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_56da9a077ae2ff82_000000174615.jpg.jpg,complete
cf_train_v3_gan_matched_real_5709083bd1867df7,gan_matched_real,data/HFCF_small_131.parquet,0,2452,000000477243.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_5709083bd1867df7_000000477243.jpg.jpg,complete
cf_train_v3_gan_matched_real_5762997c440b7723,gan_matched_real,data/HFCF_small_131.parquet,0,1680,000000279187.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_5762997c440b7723_000000279187.jpg.jpg,complete
cf_train_v3_gan_matched_real_579f6bab1fcee75f,gan_matched_real,data/HFCF_small_131.parquet,0,1370,000000296455.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_579f6bab1fcee75f_000000296455.jpg.jpg,complete
cf_train_v3_gan_matched_real_57a551628f7e2cf3,gan_matched_real,data/HFCF_small_131.parquet,0,1467,000000223874.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_57a551628f7e2cf3_000000223874.jpg.jpg,complete
cf_train_v3_gan_matched_real_57a7b71000d419e0,gan_matched_real,data/HFCF_small_131.parquet,0,1002,000000001510.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_57a7b71000d419e0_000000001510.jpg.jpg,complete
cf_train_v3_gan_matched_real_57e3a06d0ea815aa,gan_matched_real,data/HFCF_small_131.parquet,0,2416,000000539566.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_57e3a06d0ea815aa_000000539566.jpg.jpg,complete
cf_train_v3_gan_matched_real_58356b26e586da90,gan_matched_real,data/HFCF_small_131.parquet,0,1894,000000518383.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_58356b26e586da90_000000518383.jpg.jpg,complete
cf_train_v3_gan_matched_real_583e899eca46f2e8,gan_matched_real,data/HFCF_small_131.parquet,0,440,000000127926.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_583e899eca46f2e8_000000127926.jpg.jpg,complete
cf_train_v3_gan_matched_real_5864955e64188aee,gan_matched_real,data/HFCF_small_131.parquet,0,730,000000300758.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_5864955e64188aee_000000300758.jpg.jpg,complete
cf_train_v3_gan_matched_real_58fcbe409a1dbbb2,gan_matched_real,data/HFCF_small_131.parquet,0,64,000000465996.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_58fcbe409a1dbbb2_000000465996.jpg.jpg,complete
cf_train_v3_gan_matched_real_596a47128f3ef2c8,gan_matched_real,data/HFCF_small_131.parquet,0,2963,000000488731.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_596a47128f3ef2c8_000000488731.jpg.jpg,complete
cf_train_v3_gan_matched_real_59700196dfd0411d,gan_matched_real,data/HFCF_small_131.parquet,0,2176,000000223714.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_59700196dfd0411d_000000223714.jpg.jpg,complete
cf_train_v3_gan_matched_real_5999f1c8fe28c06b,gan_matched_real,data/HFCF_small_131.parquet,0,376,000000172079.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_5999f1c8fe28c06b_000000172079.jpg.jpg,complete
cf_train_v3_gan_matched_real_59f36e19714e7701,gan_matched_real,data/HFCF_small_131.parquet,0,1254,000000090777.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_59f36e19714e7701_000000090777.jpg.jpg,complete
cf_train_v3_gan_matched_real_5a031e08d610faa3,gan_matched_real,data/HFCF_small_131.parquet,0,1428,000000287299.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_5a031e08d610faa3_000000287299.jpg.jpg,complete
cf_train_v3_gan_matched_real_5a9d908c9ca7c497,gan_matched_real,data/HFCF_small_131.parquet,0,14,000000266623.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_5a9d908c9ca7c497_000000266623.jpg.jpg,complete
cf_train_v3_gan_matched_real_5aa4227381e2683b,gan_matched_real,data/HFCF_small_131.parquet,0,2563,000000052270.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_5aa4227381e2683b_000000052270.jpg.jpg,complete
cf_train_v3_gan_matched_real_5aaadbd2189053da,gan_matched_real,data/HFCF_small_131.parquet,0,204,000000284507.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_5aaadbd2189053da_000000284507.jpg.jpg,complete
cf_train_v3_gan_matched_real_5ac96d505ade90e7,gan_matched_real,data/HFCF_small_131.parquet,0,279,000000173425.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_5ac96d505ade90e7_000000173425.jpg.jpg,complete
cf_train_v3_gan_matched_real_5adc11be0d1cbf15,gan_matched_real,data/HFCF_small_131.parquet,0,369,000000078188.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_5adc11be0d1cbf15_000000078188.jpg.jpg,complete
cf_train_v3_gan_matched_real_5c176c26a0158b14,gan_matched_real,data/HFCF_small_131.parquet,0,800,000000421745.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_5c176c26a0158b14_000000421745.jpg.jpg,complete
cf_train_v3_gan_matched_real_5c3f344991dc2f5f,gan_matched_real,data/HFCF_small_131.parquet,0,611,000000063394.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_5c3f344991dc2f5f_000000063394.jpg.jpg,complete
cf_train_v3_gan_matched_real_5c5a389b2bd5bb5f,gan_matched_real,data/HFCF_small_131.parquet,0,269,000000219905.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_5c5a389b2bd5bb5f_000000219905.jpg.jpg,complete
cf_train_v3_gan_matched_real_5d543d2c77966769,gan_matched_real,data/HFCF_small_131.parquet,0,2967,000000384401.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_5d543d2c77966769_000000384401.jpg.jpg,complete
cf_train_v3_gan_matched_real_5daaab3625e627dc,gan_matched_real,data/HFCF_small_131.parquet,0,2797,000000281573.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_5daaab3625e627dc_000000281573.jpg.jpg,complete
cf_train_v3_gan_matched_real_5dad155565e2773c,gan_matched_real,data/HFCF_small_131.parquet,0,1885,000000294659.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_5dad155565e2773c_000000294659.jpg.jpg,complete
cf_train_v3_gan_matched_real_5df5c4a2039bc63c,gan_matched_real,data/HFCF_small_131.parquet,0,1407,000000074166.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_5df5c4a2039bc63c_000000074166.jpg.jpg,complete
cf_train_v3_gan_matched_real_5e093cae577b542e,gan_matched_real,data/HFCF_small_131.parquet,0,1313,000000084607.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_5e093cae577b542e_000000084607.jpg.jpg,complete
cf_train_v3_gan_matched_real_5e11306130ac81d8,gan_matched_real,data/HFCF_small_131.parquet,0,2536,000000312887.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_5e11306130ac81d8_000000312887.jpg.jpg,complete
cf_train_v3_gan_matched_real_5e64b99dd0205a6e,gan_matched_real,data/HFCF_small_131.parquet,0,81,000000038840.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_5e64b99dd0205a6e_000000038840.jpg.jpg,complete
cf_train_v3_gan_matched_real_5e84f3c4befef912,gan_matched_real,data/HFCF_small_131.parquet,0,1904,000000067833.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_5e84f3c4befef912_000000067833.jpg.jpg,complete
cf_train_v3_gan_matched_real_5e984436e062576f,gan_matched_real,data/HFCF_small_131.parquet,0,443,000000360986.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_5e984436e062576f_000000360986.jpg.jpg,complete
cf_train_v3_gan_matched_real_5eb1cd04f1167293,gan_matched_real,data/HFCF_small_131.parquet,0,1316,000000334441.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_5eb1cd04f1167293_000000334441.jpg.jpg,complete
cf_train_v3_gan_matched_real_5ee21b6d19bcad11,gan_matched_real,data/HFCF_small_131.parquet,0,1223,000000451228.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_5ee21b6d19bcad11_000000451228.jpg.jpg,complete
cf_train_v3_gan_matched_real_5f18a6c2ddfc9869,gan_matched_real,data/HFCF_small_131.parquet,0,779,000000011796.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_5f18a6c2ddfc9869_000000011796.jpg.jpg,complete
cf_train_v3_gan_matched_real_5f56cd56921aa04e,gan_matched_real,data/HFCF_small_131.parquet,0,1576,000000308277.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_5f56cd56921aa04e_000000308277.jpg.jpg,complete
cf_train_v3_gan_matched_real_604b927a71005367,gan_matched_real,data/HFCF_small_131.parquet,0,1993,000000436759.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_604b927a71005367_000000436759.jpg.jpg,complete
cf_train_v3_gan_matched_real_6059aa60a5f27d88,gan_matched_real,data/HFCF_small_131.parquet,0,1221,000000516114.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_6059aa60a5f27d88_000000516114.jpg.jpg,complete
cf_train_v3_gan_matched_real_605c470accc38d86,gan_matched_real,data/HFCF_small_131.parquet,0,190,000000369575.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_605c470accc38d86_000000369575.jpg.jpg,complete
cf_train_v3_gan_matched_real_60fb986fabe980ea,gan_matched_real,data/HFCF_small_131.parquet,0,1563,000000499930.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_60fb986fabe980ea_000000499930.jpg.jpg,complete
cf_train_v3_gan_matched_real_6120efb5baf3ffde,gan_matched_real,data/HFCF_small_131.parquet,0,2189,000000218119.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_6120efb5baf3ffde_000000218119.jpg.jpg,complete
cf_train_v3_gan_matched_real_61314b4a00970992,gan_matched_real,data/HFCF_small_131.parquet,0,1110,000000415747.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_61314b4a00970992_000000415747.jpg.jpg,complete
cf_train_v3_gan_matched_real_613880f6050f1416,gan_matched_real,data/HFCF_small_131.parquet,0,2931,000000224735.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_613880f6050f1416_000000224735.jpg.jpg,complete
cf_train_v3_gan_matched_real_61be5bdd79207df0,gan_matched_real,data/HFCF_small_131.parquet,0,1269,000000042182.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_61be5bdd79207df0_000000042182.jpg.jpg,complete
cf_train_v3_gan_matched_real_61d19fbce53cb5e4,gan_matched_real,data/HFCF_small_131.parquet,0,1601,000000288589.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_61d19fbce53cb5e4_000000288589.jpg.jpg,complete
cf_train_v3_gan_matched_real_61e903412f8f0807,gan_matched_real,data/HFCF_small_131.parquet,0,1707,000000398866.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_61e903412f8f0807_000000398866.jpg.jpg,complete
cf_train_v3_gan_matched_real_623303d5e78b1ad0,gan_matched_real,data/HFCF_small_131.parquet,0,1575,000000482476.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_623303d5e78b1ad0_000000482476.jpg.jpg,complete
cf_train_v3_gan_matched_real_62933435bdabf742,gan_matched_real,data/HFCF_small_131.parquet,0,2617,000000306812.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_62933435bdabf742_000000306812.jpg.jpg,complete
cf_train_v3_gan_matched_real_62a81ae9181588db,gan_matched_real,data/HFCF_small_131.parquet,0,2140,000000053635.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_62a81ae9181588db_000000053635.jpg.jpg,complete
cf_train_v3_gan_matched_real_62db18557bac0687,gan_matched_real,data/HFCF_small_131.parquet,0,2122,000000326903.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_62db18557bac0687_000000326903.jpg.jpg,complete
cf_train_v3_gan_matched_real_63726acf0e5581d7,gan_matched_real,data/HFCF_small_131.parquet,0,1519,000000200439.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_63726acf0e5581d7_000000200439.jpg.jpg,complete
cf_train_v3_gan_matched_real_63935e25789086e1,gan_matched_real,data/HFCF_small_131.parquet,0,238,000000256196.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_63935e25789086e1_000000256196.jpg.jpg,complete
cf_train_v3_gan_matched_real_63cc849be80269ce,gan_matched_real,data/HFCF_small_131.parquet,0,433,000000223499.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_63cc849be80269ce_000000223499.jpg.jpg,complete
cf_train_v3_gan_matched_real_6424d8731db153a6,gan_matched_real,data/HFCF_small_131.parquet,0,1975,000000247918.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_6424d8731db153a6_000000247918.jpg.jpg,complete
cf_train_v3_gan_matched_real_642ff54b2742c79d,gan_matched_real,data/HFCF_small_131.parquet,0,2700,000000244365.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_642ff54b2742c79d_000000244365.jpg.jpg,complete
cf_train_v3_gan_matched_real_64b82152acce89da,gan_matched_real,data/HFCF_small_131.parquet,0,2231,000000443733.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_64b82152acce89da_000000443733.jpg.jpg,complete
cf_train_v3_gan_matched_real_64c183ab8f4f6f85,gan_matched_real,data/HFCF_small_131.parquet,0,241,000000197503.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_64c183ab8f4f6f85_000000197503.jpg.jpg,complete
cf_train_v3_gan_matched_real_650544364270028f,gan_matched_real,data/HFCF_small_131.parquet,0,1120,000000251754.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_650544364270028f_000000251754.jpg.jpg,complete
cf_train_v3_gan_matched_real_656f05f12374c6f9,gan_matched_real,data/HFCF_small_131.parquet,0,2191,000000242906.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_656f05f12374c6f9_000000242906.jpg.jpg,complete
cf_train_v3_gan_matched_real_658931f158a3fa50,gan_matched_real,data/HFCF_small_131.parquet,0,1376,000000258642.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_658931f158a3fa50_000000258642.jpg.jpg,complete
cf_train_v3_gan_matched_real_660699939b64262e,gan_matched_real,data/HFCF_small_131.parquet,0,1541,000000099539.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_660699939b64262e_000000099539.jpg.jpg,complete
cf_train_v3_gan_matched_real_661316e8977a1b8a,gan_matched_real,data/HFCF_small_131.parquet,0,856,000000467925.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_661316e8977a1b8a_000000467925.jpg.jpg,complete
cf_train_v3_gan_matched_real_666796e0976c696a,gan_matched_real,data/HFCF_small_131.parquet,0,1882,000000047837.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_666796e0976c696a_000000047837.jpg.jpg,complete
cf_train_v3_gan_matched_real_66b0f389709152ff,gan_matched_real,data/HFCF_small_131.parquet,0,402,000000337726.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_66b0f389709152ff_000000337726.jpg.jpg,complete
cf_train_v3_gan_matched_real_66e53153edb2b753,gan_matched_real,data/HFCF_small_131.parquet,0,333,000000551651.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_66e53153edb2b753_000000551651.jpg.jpg,complete
cf_train_v3_gan_matched_real_66f74a6c13d268a7,gan_matched_real,data/HFCF_small_131.parquet,0,627,000000263724.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_66f74a6c13d268a7_000000263724.jpg.jpg,complete
cf_train_v3_gan_matched_real_671abc43fd921684,gan_matched_real,data/HFCF_small_131.parquet,0,2882,000000012803.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_671abc43fd921684_000000012803.jpg.jpg,complete
cf_train_v3_gan_matched_real_67c3cf925c8f664e,gan_matched_real,data/HFCF_small_131.parquet,0,1504,000000044129.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_67c3cf925c8f664e_000000044129.jpg.jpg,complete
cf_train_v3_gan_matched_real_68626f6bdc1319a6,gan_matched_real,data/HFCF_small_131.parquet,0,2817,000000104343.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_68626f6bdc1319a6_000000104343.jpg.jpg,complete
cf_train_v3_gan_matched_real_6933d56fa5601633,gan_matched_real,data/HFCF_small_131.parquet,0,148,000000276200.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_6933d56fa5601633_000000276200.jpg.jpg,complete
cf_train_v3_gan_matched_real_694f2ca576c5d19f,gan_matched_real,data/HFCF_small_131.parquet,0,2330,000000449705.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_694f2ca576c5d19f_000000449705.jpg.jpg,complete
cf_train_v3_gan_matched_real_697435253d2fe904,gan_matched_real,data/HFCF_small_131.parquet,0,1788,000000300380.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_697435253d2fe904_000000300380.jpg.jpg,complete
cf_train_v3_gan_matched_real_6a169aa7d9365e62,gan_matched_real,data/HFCF_small_131.parquet,0,941,000000195204.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_6a169aa7d9365e62_000000195204.jpg.jpg,complete
cf_train_v3_gan_matched_real_6a36570c034efcec,gan_matched_real,data/HFCF_small_131.parquet,0,2216,000000460458.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_6a36570c034efcec_000000460458.jpg.jpg,complete
cf_train_v3_gan_matched_real_6a98ac82d588b1b4,gan_matched_real,data/HFCF_small_131.parquet,0,2160,000000492321.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_6a98ac82d588b1b4_000000492321.jpg.jpg,complete
cf_train_v3_gan_matched_real_6b0e1a3d987dab44,gan_matched_real,data/HFCF_small_131.parquet,0,179,000000242828.jpg,JPEG,COCO,,train,0,Real,train_v3_additions/real/cf_train_v3_gan_matched_real_6b0e1a3d987dab44_000000242828.jpg.jpg,complete
