sample_id,addition_group,source_file,row_group,row_index,image_name,source_format,model_name_raw,canonical_generator_id,real_source,official_split,label,architecture,relative_path,status
cf_external_unseen_v3_aigi_commercial_8a013278be4c2655,aigi_commercial,data/CompEval-00300-of-00413.parquet,2,15,00000819.png,PNG,FLUX-dev,flux-dev,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_8a013278be4c2655_00000819.png.png,complete
cf_external_unseen_v3_aigi_commercial_8a044a011c50c406,aigi_commercial,data/CompEval-00208-of-00413.parquet,1,13,00000218_1.jpg,JPEG,Firefly_Image2,firefly-image2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_8a044a011c50c406_00000218_1.jpg.jpg,complete
cf_external_unseen_v3_aigi_commercial_8a746382dd9719e4,aigi_commercial,data/CompEval-00250-of-00413.parquet,0,6,00000585.png,PNG,Dalle2,dalle2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_8a746382dd9719e4_00000585.png.png,complete
cf_external_unseen_v3_aigi_commercial_8abc311107de53b9,aigi_commercial,data/CompEval-00051-of-00413.parquet,2,11,00000350_3.png,PNG,MidjourneyV5_2,midjourneyv5-2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_8abc311107de53b9_00000350_3.png.png,complete
cf_external_unseen_v3_aigi_commercial_8ac5a5226ce16028,aigi_commercial,data/CompEval-00405-of-00413.parquet,1,9,00000039.png,PNG,IdeogramV1,ideogramv1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_8ac5a5226ce16028_00000039.png.png,complete
cf_external_unseen_v3_aigi_commercial_8ac6a2739e60a794,aigi_commercial,data/CompEval-00250-of-00413.parquet,0,21,00000903.png,PNG,Dalle2,dalle2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_8ac6a2739e60a794_00000903.png.png,complete
cf_external_unseen_v3_aigi_commercial_8b786d4a648157f6,aigi_commercial,data/CompEval-00208-of-00413.parquet,1,15,00000447_2.jpg,JPEG,Firefly_Image2,firefly-image2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_8b786d4a648157f6_00000447_2.jpg.jpg,complete
cf_external_unseen_v3_aigi_commercial_8ba4849d5b60068c,aigi_commercial,data/CompEval-00173-of-00413.parquet,4,4,00000140_1.png,PNG,Imagen3,imagen3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_8ba4849d5b60068c_00000140_1.png.png,complete
cf_external_unseen_v3_aigi_commercial_8bc565a125152b86,aigi_commercial,data/CompEval-00224-of-00413.parquet,3,2,00000120.png,PNG,Dalle3,dalle3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_8bc565a125152b86_00000120.png.png,complete
cf_external_unseen_v3_aigi_commercial_8c26aede1f8cd8f9,aigi_commercial,data/CompEval-00141-of-00413.parquet,3,3,00000896.png,PNG,FLUX-schnell,flux-schnell,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_8c26aede1f8cd8f9_00000896.png.png,complete
cf_external_unseen_v3_aigi_commercial_8c2d21b51b24e0bd,aigi_commercial,data/CompEval-00407-of-00413.parquet,1,18,00000095.png,PNG,IdeogramV1,ideogramv1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_8c2d21b51b24e0bd_00000095.png.png,complete
cf_external_unseen_v3_aigi_commercial_8c329cf750188811,aigi_commercial,data/CompEval-00208-of-00413.parquet,1,7,00000046_2.jpg,JPEG,Firefly_Image2,firefly-image2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_8c329cf750188811_00000046_2.jpg.jpg,complete
cf_external_unseen_v3_aigi_commercial_8ca37bca23489bfa,aigi_commercial,data/CompEval-00405-of-00413.parquet,3,10,00000112.png,PNG,IdeogramV1,ideogramv1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_8ca37bca23489bfa_00000112.png.png,complete
cf_external_unseen_v3_aigi_commercial_8cf397e12687d0b3,aigi_commercial,data/CompEval-00307-of-00413.parquet,3,15,00000132_3.png,PNG,Imagen3,imagen3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_8cf397e12687d0b3_00000132_3.png.png,complete
cf_external_unseen_v3_aigi_commercial_8d75cd71a1a09ae1,aigi_commercial,data/CompEval-00208-of-00413.parquet,1,19,00000093_2.jpg,JPEG,Firefly_Image2,firefly-image2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_8d75cd71a1a09ae1_00000093_2.jpg.jpg,complete
cf_external_unseen_v3_aigi_commercial_8da254bb356e6ec9,aigi_commercial,data/CompEval-00144-of-00413.parquet,2,10,00000878.png,PNG,IdeogramV2,ideogramv2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_8da254bb356e6ec9_00000878.png.png,complete
cf_external_unseen_v3_aigi_commercial_8dc7fbce52e3893c,aigi_commercial,data/CompEval-00407-of-00413.parquet,1,23,00000844.png,PNG,IdeogramV1,ideogramv1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_8dc7fbce52e3893c_00000844.png.png,complete
cf_external_unseen_v3_aigi_commercial_8e422b8aa419230d,aigi_commercial,data/CompEval-00228-of-00413.parquet,2,11,00000471.png,PNG,Dalle3,dalle3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_8e422b8aa419230d_00000471.png.png,complete
cf_external_unseen_v3_aigi_commercial_8e811cecf6b64787,aigi_commercial,data/CompEval-00264-of-00413.parquet,2,2,00000372_3.jpg,JPEG,Firefly_Image3,firefly-image3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_8e811cecf6b64787_00000372_3.jpg.jpg,complete
cf_external_unseen_v3_aigi_commercial_8ea8c81f2e0c5650,aigi_commercial,data/CompEval-00228-of-00413.parquet,2,17,00000378.png,PNG,Dalle3,dalle3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_8ea8c81f2e0c5650_00000378.png.png,complete
cf_external_unseen_v3_aigi_commercial_8ead6771405ed903,aigi_commercial,data/CompEval-00266-of-00413.parquet,1,13,00000122_3.jpg,JPEG,Firefly_Image3,firefly-image3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_8ead6771405ed903_00000122_3.jpg.jpg,complete
cf_external_unseen_v3_aigi_commercial_8efe64f417ffbcbb,aigi_commercial,data/CompEval-00224-of-00413.parquet,3,24,00000637.png,PNG,Dalle3,dalle3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_8efe64f417ffbcbb_00000637.png.png,complete
cf_external_unseen_v3_aigi_commercial_8f92cf23c2f0014d,aigi_commercial,data/CompEval-00405-of-00413.parquet,1,24,00000884.png,PNG,IdeogramV1,ideogramv1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_8f92cf23c2f0014d_00000884.png.png,complete
cf_external_unseen_v3_aigi_commercial_8fa72cd12d9fbe24,aigi_commercial,data/CompEval-00066-of-00413.parquet,1,12,00000362_0.jpg,JPEG,Firefly_Image2,firefly-image2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_8fa72cd12d9fbe24_00000362_0.jpg.jpg,complete
cf_external_unseen_v3_aigi_commercial_8fc98d752e44bea5,aigi_commercial,data/CompEval-00208-of-00413.parquet,1,11,00000284_2.jpg,JPEG,Firefly_Image2,firefly-image2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_8fc98d752e44bea5_00000284_2.jpg.jpg,complete
cf_external_unseen_v3_aigi_commercial_90a688af47d03497,aigi_commercial,data/CompEval-00066-of-00413.parquet,1,13,00000499_0.jpg,JPEG,Firefly_Image2,firefly-image2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_90a688af47d03497_00000499_0.jpg.jpg,complete
cf_external_unseen_v3_aigi_commercial_90aa962747d28998,aigi_commercial,data/CompEval-00141-of-00413.parquet,3,2,00000925.png,PNG,FLUX-schnell,flux-schnell,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_90aa962747d28998_00000925.png.png,complete
cf_external_unseen_v3_aigi_commercial_90b2e741b8b929ad,aigi_commercial,data/CompEval-00294-of-00413.parquet,3,13,00000139.png,PNG,FLUX-dev,flux-dev,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_90b2e741b8b929ad_00000139.png.png,complete
cf_external_unseen_v3_aigi_commercial_912362d3afd1de0c,aigi_commercial,data/CompEval-00181-of-00413.parquet,4,14,00000114_3.jpg,JPEG,Firefly_Image2,firefly-image2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_912362d3afd1de0c_00000114_3.jpg.jpg,complete
cf_external_unseen_v3_aigi_commercial_91283eb374c71d62,aigi_commercial,data/CompEval-00390-of-00413.parquet,3,12,00000196_2.png,PNG,MidjourneyV6_1,midjourneyv6-1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_91283eb374c71d62_00000196_2.png.png,complete
cf_external_unseen_v3_aigi_commercial_915b81f878caf7c5,aigi_commercial,data/CompEval-00300-of-00413.parquet,2,20,00000708.png,PNG,FLUX-dev,flux-dev,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_915b81f878caf7c5_00000708.png.png,complete
cf_external_unseen_v3_aigi_commercial_91cf0130fcef5664,aigi_commercial,data/CompEval-00228-of-00413.parquet,3,16,00000734.png,PNG,Dalle3,dalle3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_91cf0130fcef5664_00000734.png.png,complete
cf_external_unseen_v3_aigi_commercial_920fa6d7e817ee5c,aigi_commercial,data/CompEval-00268-of-00413.parquet,2,5,00000123_3.jpg,JPEG,Firefly_Image3,firefly-image3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_920fa6d7e817ee5c_00000123_3.jpg.jpg,complete
cf_external_unseen_v3_aigi_commercial_9232f2ce3800c399,aigi_commercial,data/CompEval-00308-of-00413.parquet,0,7,00000081_2.png,PNG,Imagen3,imagen3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_9232f2ce3800c399_00000081_2.png.png,complete
cf_external_unseen_v3_aigi_commercial_927589b124d07693,aigi_commercial,data/CompEval-00030-of-00413.parquet,4,17,00000203_2.png,PNG,MidjourneyV5_2,midjourneyv5-2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_927589b124d07693_00000203_2.png.png,complete
cf_external_unseen_v3_aigi_commercial_9276e9fb2b54efb5,aigi_commercial,data/CompEval-00173-of-00413.parquet,4,10,00000107_0.png,PNG,Imagen3,imagen3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_9276e9fb2b54efb5_00000107_0.png.png,complete
cf_external_unseen_v3_aigi_commercial_92acb85f6402eede,aigi_commercial,data/CompEval-00064-of-00413.parquet,0,22,00000375_1.jpg,JPEG,Firefly_Image2,firefly-image2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_92acb85f6402eede_00000375_1.jpg.jpg,complete
cf_external_unseen_v3_aigi_commercial_92e0b8753c04baaf,aigi_commercial,data/CompEval-00298-of-00413.parquet,3,11,00000038.png,PNG,FLUX-dev,flux-dev,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_92e0b8753c04baaf_00000038.png.png,complete
cf_external_unseen_v3_aigi_commercial_9317d9fec26d1bc6,aigi_commercial,data/CompEval-00307-of-00413.parquet,3,6,00000156_3.png,PNG,Imagen3,imagen3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_9317d9fec26d1bc6_00000156_3.png.png,complete
cf_external_unseen_v3_aigi_commercial_932e59f82be1cb15,aigi_commercial,data/CompEval-00069-of-00413.parquet,0,1,00000070_3.jpg,JPEG,Firefly_Image2,firefly-image2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_932e59f82be1cb15_00000070_3.jpg.jpg,complete
cf_external_unseen_v3_aigi_commercial_936860dda38ce409,aigi_commercial,data/CompEval-00141-of-00413.parquet,3,11,00000664.png,PNG,FLUX-schnell,flux-schnell,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_936860dda38ce409_00000664.png.png,complete
cf_external_unseen_v3_aigi_commercial_938f993a3472ba4c,aigi_commercial,data/CompEval-00284-of-00413.parquet,0,19,00000203_3.png,PNG,MidjourneyV6_1,midjourneyv6-1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_938f993a3472ba4c_00000203_3.png.png,complete
cf_external_unseen_v3_aigi_commercial_9410c340f9d4a93a,aigi_commercial,data/CompEval-00406-of-00413.parquet,3,19,00000532.png,PNG,IdeogramV1,ideogramv1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_9410c340f9d4a93a_00000532.png.png,complete
cf_external_unseen_v3_aigi_commercial_9430c47f928440a7,aigi_commercial,data/CompEval-00145-of-00413.parquet,2,21,00000523.png,PNG,IdeogramV2,ideogramv2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_9430c47f928440a7_00000523.png.png,complete
cf_external_unseen_v3_aigi_commercial_943ffc50a05baa3e,aigi_commercial,data/CompEval-00184-of-00413.parquet,3,12,00000820.png,PNG,FLUX-schnell,flux-schnell,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_943ffc50a05baa3e_00000820.png.png,complete
cf_external_unseen_v3_aigi_commercial_944c840563428de5,aigi_commercial,data/CompEval-00307-of-00413.parquet,3,8,00000275_1.png,PNG,Imagen3,imagen3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_944c840563428de5_00000275_1.png.png,complete
cf_external_unseen_v3_aigi_commercial_94e8dc6b87278c85,aigi_commercial,data/CompEval-00285-of-00413.parquet,2,9,00000097_3.png,PNG,MidjourneyV6_1,midjourneyv6-1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_94e8dc6b87278c85_00000097_3.png.png,complete
cf_external_unseen_v3_aigi_commercial_950b35023c9dda16,aigi_commercial,data/CompEval-00407-of-00413.parquet,1,12,00000409.png,PNG,IdeogramV1,ideogramv1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_950b35023c9dda16_00000409.png.png,complete
cf_external_unseen_v3_aigi_commercial_9524bd741c76931d,aigi_commercial,data/CompEval-00294-of-00413.parquet,3,6,00000442.png,PNG,FLUX-dev,flux-dev,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_9524bd741c76931d_00000442.png.png,complete
cf_external_unseen_v3_aigi_commercial_956454f368dc2f06,aigi_commercial,data/CompEval-00294-of-00413.parquet,3,16,00000330.png,PNG,FLUX-dev,flux-dev,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_956454f368dc2f06_00000330.png.png,complete
cf_external_unseen_v3_aigi_commercial_95c21eb8bcc55092,aigi_commercial,data/CompEval-00253-of-00413.parquet,1,8,00000109.png,PNG,Dalle2,dalle2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_95c21eb8bcc55092_00000109.png.png,complete
cf_external_unseen_v3_aigi_commercial_95f12f5d63aafcd4,aigi_commercial,data/CompEval-00300-of-00413.parquet,2,23,00000732.png,PNG,FLUX-dev,flux-dev,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_95f12f5d63aafcd4_00000732.png.png,complete
cf_external_unseen_v3_aigi_commercial_963195248c20162e,aigi_commercial,data/CompEval-00285-of-00413.parquet,2,1,00000485_1.png,PNG,MidjourneyV6_1,midjourneyv6-1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_963195248c20162e_00000485_1.png.png,complete
cf_external_unseen_v3_aigi_commercial_96e4bf1647068f5b,aigi_commercial,data/CompEval-00051-of-00413.parquet,2,22,00000321_2.png,PNG,MidjourneyV5_2,midjourneyv5-2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_96e4bf1647068f5b_00000321_2.png.png,complete
cf_external_unseen_v3_aigi_commercial_96fbc8282a8e7702,aigi_commercial,data/CompEval-00141-of-00413.parquet,3,13,00000577.png,PNG,FLUX-schnell,flux-schnell,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_96fbc8282a8e7702_00000577.png.png,complete
cf_external_unseen_v3_aigi_commercial_9804bd84af35def1,aigi_commercial,data/CompEval-00250-of-00413.parquet,0,9,00000968.png,PNG,Dalle2,dalle2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_9804bd84af35def1_00000968.png.png,complete
cf_external_unseen_v3_aigi_commercial_980e6cba96c94109,aigi_commercial,data/CompEval-00390-of-00413.parquet,3,15,00000191_0.png,PNG,MidjourneyV6_1,midjourneyv6-1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_980e6cba96c94109_00000191_0.png.png,complete
cf_external_unseen_v3_aigi_commercial_987db9c12277a972,aigi_commercial,data/CompEval-00208-of-00413.parquet,1,2,00000285_3.jpg,JPEG,Firefly_Image2,firefly-image2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_987db9c12277a972_00000285_3.jpg.jpg,complete
cf_external_unseen_v3_aigi_commercial_9887a0d8027ca39b,aigi_commercial,data/CompEval-00066-of-00413.parquet,1,5,00000189_2.jpg,JPEG,Firefly_Image2,firefly-image2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_9887a0d8027ca39b_00000189_2.jpg.jpg,complete
cf_external_unseen_v3_aigi_commercial_98a6780e75c681c5,aigi_commercial,data/CompEval-00298-of-00413.parquet,3,0,00000430.png,PNG,FLUX-dev,flux-dev,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_98a6780e75c681c5_00000430.png.png,complete
cf_external_unseen_v3_aigi_commercial_98d1e39fa22b4a17,aigi_commercial,data/CompEval-00069-of-00413.parquet,0,21,00000333_0.jpg,JPEG,Firefly_Image2,firefly-image2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_98d1e39fa22b4a17_00000333_0.jpg.jpg,complete
cf_external_unseen_v3_aigi_commercial_9916d33fd331de81,aigi_commercial,data/CompEval-00300-of-00413.parquet,0,0,00000408.png,PNG,FLUX-dev,flux-dev,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_9916d33fd331de81_00000408.png.png,complete
cf_external_unseen_v3_aigi_commercial_996286dc205edd44,aigi_commercial,data/CompEval-00208-of-00413.parquet,1,14,00000261_2.jpg,JPEG,Firefly_Image2,firefly-image2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_996286dc205edd44_00000261_2.jpg.jpg,complete
cf_external_unseen_v3_aigi_commercial_996930699b1de015,aigi_commercial,data/CompEval-00335-of-00413.parquet,1,2,00000381_3.jpg,JPEG,Firefly_Image3,firefly-image3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_996930699b1de015_00000381_3.jpg.jpg,complete
cf_external_unseen_v3_aigi_commercial_99ad4b00772d371d,aigi_commercial,data/CompEval-00264-of-00413.parquet,2,4,00000000_2.jpg,JPEG,Firefly_Image3,firefly-image3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_99ad4b00772d371d_00000000_2.jpg.jpg,complete
cf_external_unseen_v3_aigi_commercial_99f923992b181b2c,aigi_commercial,data/CompEval-00308-of-00413.parquet,0,4,00000112_1.png,PNG,Imagen3,imagen3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_99f923992b181b2c_00000112_1.png.png,complete
