sample_id,dataset_key,source_file,row_group,row_index,image_name,source_format,model_name_raw,canonical_generator_id,real_source,official_split,project_split,label,architecture,generator_exposure,relative_path
cf_test_external_unseen_generator_aigi_88ae6b323bc9c567,eval,data/CompEval-00251-of-00413.parquet,0,0,00000862.png,PNG,Dalle2,dalle2,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_88ae6b323bc9c567_00000862.png.png
cf_test_external_unseen_generator_aigi_88af59fafe402fba,eval,data/CompEval-00336-of-00413.parquet,1,6,00000453_3.jpg,JPEG,Firefly_Image3,firefly-image3,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_88af59fafe402fba_00000453_3.jpg.jpg
cf_test_external_unseen_generator_aigi_8919d50b85f9be5b,eval,data/CompEval-00247-of-00413.parquet,3,18,00000701.png,PNG,Dalle2,dalle2,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_8919d50b85f9be5b_00000701.png.png
cf_test_external_unseen_generator_aigi_8a2f66e4d44624bc,eval,data/CompEval-00406-of-00413.parquet,4,12,00000824.png,PNG,IdeogramV1,ideogramv1,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_8a2f66e4d44624bc_00000824.png.png
cf_test_external_unseen_generator_aigi_8a686d5d44f67761,eval,data/CompEval-00047-of-00413.parquet,4,5,00000416_1.png,PNG,MidjourneyV5_2,midjourneyv5-2,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_8a686d5d44f67761_00000416_1.png.png
cf_test_external_unseen_generator_aigi_8a9ba443fd68ef93,eval,data/CompEval-00208-of-00413.parquet,4,6,00000497_3.jpg,JPEG,Firefly_Image2,firefly-image2,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_8a9ba443fd68ef93_00000497_3.jpg.jpg
cf_test_external_unseen_generator_aigi_8ab1ad257b7c06bf,eval,data/CompEval-00308-of-00413.parquet,1,4,00000156_0.png,PNG,Imagen3,imagen3,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_8ab1ad257b7c06bf_00000156_0.png.png
cf_test_external_unseen_generator_aigi_8ab44b82805fefc4,eval,data/CompEval-00073-of-00413.parquet,2,10,00000299_0.png,PNG,MidjourneyV6_1,midjourneyv6-1,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_8ab44b82805fefc4_00000299_0.png.png
cf_test_external_unseen_generator_aigi_8ace8a154ba22635,eval,data/CompEval-00018-of-00413.parquet,2,1,000962.png,PNG,stable_cascade,stable-cascade,RAISE,test,test_external_unseen_generator,1,Other,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_8ace8a154ba22635_000962.png.png
cf_test_external_unseen_generator_aigi_8adde89489e60489,eval,data/CompEval-00168-of-00413.parquet,2,8,00000177_2.png,PNG,Imagen3,imagen3,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_8adde89489e60489_00000177_2.png.png
cf_test_external_unseen_generator_aigi_8b1e2e85c17901dd,eval,data/CompEval-00068-of-00413.parquet,1,18,00000219_3.jpg,JPEG,Firefly_Image2,firefly-image2,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_8b1e2e85c17901dd_00000219_3.jpg.jpg
cf_test_external_unseen_generator_aigi_8b4a5fd8dfae43d1,eval,data/CompEval-00297-of-00413.parquet,2,10,00000426.png,PNG,FLUX-dev,flux-dev,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_8b4a5fd8dfae43d1_00000426.png.png
cf_test_external_unseen_generator_aigi_8b91d342ac422c6e,eval,data/CompEval-00396-of-00413.parquet,1,23,00000351_1.png,PNG,MidjourneyV6_1,midjourneyv6-1,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_8b91d342ac422c6e_00000351_1.png.png
cf_test_external_unseen_generator_aigi_8b935e361c04ff3f,eval,data/CompEval-00050-of-00413.parquet,4,4,00000185_1.png,PNG,MidjourneyV5_2,midjourneyv5-2,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_8b935e361c04ff3f_00000185_1.png.png
cf_test_external_unseen_generator_aigi_8bac48893bce8870,eval,data/CompEval-00227-of-00413.parquet,2,3,00000197.png,PNG,Dalle3,dalle3,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_8bac48893bce8870_00000197.png.png
cf_test_external_unseen_generator_aigi_8beb4a08072f2592,eval,data/CompEval-00250-of-00413.parquet,3,20,00000836.png,PNG,Dalle2,dalle2,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_8beb4a08072f2592_00000836.png.png
cf_test_external_unseen_generator_aigi_8c960dea39d6290f,eval,data/CompEval-00028-of-00413.parquet,3,23,00000469_2.png,PNG,MidjourneyV5_2,midjourneyv5-2,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_8c960dea39d6290f_00000469_2.png.png
cf_test_external_unseen_generator_aigi_8ccdd22db0d6211f,eval,data/CompEval-00307-of-00413.parquet,4,7,00000231_1.png,PNG,Imagen3,imagen3,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_8ccdd22db0d6211f_00000231_1.png.png
cf_test_external_unseen_generator_aigi_8cd50dc077bc104b,eval,data/CompEval-00183-of-00413.parquet,4,10,00000487.png,PNG,FLUX-schnell,flux-schnell,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_8cd50dc077bc104b_00000487.png.png
cf_test_external_unseen_generator_aigi_8d3282593ba5fd4d,eval,data/CompEval-00018-of-00413.parquet,1,10,000361.png,PNG,stable_cascade,stable-cascade,RAISE,test,test_external_unseen_generator,1,Other,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_8d3282593ba5fd4d_000361.png.png
cf_test_external_unseen_generator_aigi_8d3b9e5073d0c71d,eval,data/CompEval-00228-of-00413.parquet,1,10,00000047.png,PNG,Dalle3,dalle3,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_8d3b9e5073d0c71d_00000047.png.png
cf_test_external_unseen_generator_aigi_8d41fc70e0d0ef59,eval,data/CompEval-00334-of-00413.parquet,3,16,00000035_3.jpg,JPEG,Firefly_Image3,firefly-image3,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_8d41fc70e0d0ef59_00000035_3.jpg.jpg
cf_test_external_unseen_generator_aigi_8d45071e66ce86ff,eval,data/CompEval-00149-of-00413.parquet,1,7,00000586.png,PNG,IdeogramV2,ideogramv2,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_8d45071e66ce86ff_00000586.png.png
cf_test_external_unseen_generator_aigi_8d9b5f757b2e625b,eval,data/CompEval-00168-of-00413.parquet,3,20,00000267_0.png,PNG,Imagen3,imagen3,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_8d9b5f757b2e625b_00000267_0.png.png
cf_test_external_unseen_generator_aigi_8e2a7c820126440d,eval,data/CompEval-00030-of-00413.parquet,2,4,00000076_2.png,PNG,MidjourneyV5_2,midjourneyv5-2,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_8e2a7c820126440d_00000076_2.png.png
cf_test_external_unseen_generator_aigi_8e3212e819a220ef,eval,data/CompEval-00331-of-00413.parquet,1,14,00000024_3.jpg,JPEG,Firefly_Image3,firefly-image3,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_8e3212e819a220ef_00000024_3.jpg.jpg
cf_test_external_unseen_generator_aigi_8e750850988f1521,eval,data/CompEval-00180-of-00413.parquet,1,18,00000157_0.jpg,JPEG,Firefly_Image2,firefly-image2,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_8e750850988f1521_00000157_0.jpg.jpg
cf_test_external_unseen_generator_aigi_8ef8f9308c028f1d,eval,data/CompEval-00407-of-00413.parquet,3,1,00000137.png,PNG,IdeogramV1,ideogramv1,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_8ef8f9308c028f1d_00000137.png.png
cf_test_external_unseen_generator_aigi_8f85454a82b7867d,eval,data/CompEval-00295-of-00413.parquet,2,20,00000811.png,PNG,FLUX-dev,flux-dev,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_8f85454a82b7867d_00000811.png.png
cf_test_external_unseen_generator_aigi_8fe22a4a031d9616,eval,data/CompEval-00408-of-00413.parquet,1,15,00000538.png,PNG,IdeogramV1,ideogramv1,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_8fe22a4a031d9616_00000538.png.png
cf_test_external_unseen_generator_aigi_903da30df4953d37,eval,data/CompEval-00247-of-00413.parquet,1,4,00000953.png,PNG,Dalle2,dalle2,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_903da30df4953d37_00000953.png.png
cf_test_external_unseen_generator_aigi_9055436c5738966b,eval,data/CompEval-00141-of-00413.parquet,2,7,00000300.png,PNG,FLUX-schnell,flux-schnell,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_9055436c5738966b_00000300.png.png
cf_test_external_unseen_generator_aigi_90df7baf88b4cd64,eval,data/CompEval-00185-of-00413.parquet,2,16,00000771.png,PNG,FLUX-schnell,flux-schnell,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_90df7baf88b4cd64_00000771.png.png
cf_test_external_unseen_generator_aigi_910784595795e9cd,eval,data/CompEval-00144-of-00413.parquet,0,18,00000621.png,PNG,IdeogramV2,ideogramv2,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_910784595795e9cd_00000621.png.png
cf_test_external_unseen_generator_aigi_918592063a5aee2f,eval,data/CompEval-00067-of-00413.parquet,3,24,00000203_2.jpg,JPEG,Firefly_Image2,firefly-image2,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_918592063a5aee2f_00000203_2.jpg.jpg
cf_test_external_unseen_generator_aigi_91cdbad6691afe6b,eval,data/CompEval-00024-of-00413.parquet,0,11,00000442_2.png,PNG,MidjourneyV5_2,midjourneyv5-2,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_91cdbad6691afe6b_00000442_2.png.png
cf_test_external_unseen_generator_aigi_921c9eedddab00ad,eval,data/CompEval-00295-of-00413.parquet,0,15,00000602.png,PNG,FLUX-dev,flux-dev,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_921c9eedddab00ad_00000602.png.png
cf_test_external_unseen_generator_aigi_923438645c2fda54,eval,data/CompEval-00159-of-00413.parquet,1,11,00000195.png,PNG,IdeogramV1,ideogramv1,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_923438645c2fda54_00000195.png.png
cf_test_external_unseen_generator_aigi_926ead872e06b5eb,eval,data/CompEval-00055-of-00413.parquet,0,24,00000297_2.png,PNG,MidjourneyV5_2,midjourneyv5-2,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_926ead872e06b5eb_00000297_2.png.png
cf_test_external_unseen_generator_aigi_92a99667975813fa,eval,data/CompEval-00016-of-00413.parquet,2,20,000831.png,PNG,stable_cascade,stable-cascade,RAISE,test,test_external_unseen_generator,1,Other,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_92a99667975813fa_000831.png.png
cf_test_external_unseen_generator_aigi_92e104fa5879e42e,eval,data/CompEval-00304-of-00413.parquet,1,13,00000007_1.png,PNG,Imagen3,imagen3,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_92e104fa5879e42e_00000007_1.png.png
cf_test_external_unseen_generator_aigi_92e771f6eae2f299,eval,data/CompEval-00208-of-00413.parquet,0,5,00000049_0.jpg,JPEG,Firefly_Image2,firefly-image2,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_92e771f6eae2f299_00000049_0.jpg.jpg
cf_test_external_unseen_generator_aigi_92f4d8f56b7fcfe6,eval,data/CompEval-00264-of-00413.parquet,4,5,00000483_2.jpg,JPEG,Firefly_Image3,firefly-image3,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_92f4d8f56b7fcfe6_00000483_2.jpg.jpg
cf_test_external_unseen_generator_aigi_93073a58c766705f,eval,data/CompEval-00253-of-00413.parquet,0,6,00000125.png,PNG,Dalle2,dalle2,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_93073a58c766705f_00000125.png.png
cf_test_external_unseen_generator_aigi_949b55ed690238cd,eval,data/CompEval-00139-of-00413.parquet,3,2,00000097.png,PNG,FLUX-schnell,flux-schnell,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_949b55ed690238cd_00000097.png.png
cf_test_external_unseen_generator_aigi_94a5d232e9902a60,eval,data/CompEval-00248-of-00413.parquet,2,14,00000960.png,PNG,Dalle2,dalle2,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_94a5d232e9902a60_00000960.png.png
cf_test_external_unseen_generator_aigi_95434b707cf65767,eval,data/CompEval-00025-of-00413.parquet,2,1,00000326_0.png,PNG,MidjourneyV5_2,midjourneyv5-2,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_95434b707cf65767_00000326_0.png.png
cf_test_external_unseen_generator_aigi_959c510802ad1a42,eval,data/CompEval-00023-of-00413.parquet,3,24,000750.png,PNG,stable_cascade,stable-cascade,RAISE,test,test_external_unseen_generator,1,Other,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_959c510802ad1a42_000750.png.png
cf_test_external_unseen_generator_aigi_95d348b2aa4aa578,eval,data/CompEval-00182-of-00413.parquet,1,12,00000278_1.jpg,JPEG,Firefly_Image2,firefly-image2,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_95d348b2aa4aa578_00000278_1.jpg.jpg
cf_test_external_unseen_generator_aigi_95e11b24eb6ff12d,eval,data/CompEval-00168-of-00413.parquet,3,3,00000089_0.png,PNG,Imagen3,imagen3,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_95e11b24eb6ff12d_00000089_0.png.png
cf_test_external_unseen_generator_aigi_9679bf5ed5e9aebc,eval,data/CompEval-00229-of-00413.parquet,3,12,00000569.png,PNG,Dalle3,dalle3,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_9679bf5ed5e9aebc_00000569.png.png
cf_test_external_unseen_generator_aigi_96fb5d079ed45800,eval,data/CompEval-00142-of-00413.parquet,0,13,00000240.png,PNG,FLUX-schnell,flux-schnell,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_96fb5d079ed45800_00000240.png.png
cf_test_external_unseen_generator_aigi_9708d97abeca0c0a,eval,data/CompEval-00067-of-00413.parquet,1,13,00000482_3.jpg,JPEG,Firefly_Image2,firefly-image2,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_9708d97abeca0c0a_00000482_3.jpg.jpg
cf_test_external_unseen_generator_aigi_975d402ba2a17b32,eval,data/CompEval-00078-of-00413.parquet,2,7,00000037_3.png,PNG,MidjourneyV6_1,midjourneyv6-1,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_975d402ba2a17b32_00000037_3.png.png
cf_test_external_unseen_generator_aigi_97c79fc226ed7ec2,eval,data/CompEval-00049-of-00413.parquet,1,2,00000051_0.png,PNG,MidjourneyV5_2,midjourneyv5-2,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_97c79fc226ed7ec2_00000051_0.png.png
cf_test_external_unseen_generator_aigi_97f0fa9e542a16ef,eval,data/CompEval-00408-of-00413.parquet,1,7,00000311.png,PNG,IdeogramV1,ideogramv1,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_97f0fa9e542a16ef_00000311.png.png
cf_test_external_unseen_generator_aigi_981f5e784b63aebd,eval,data/CompEval-00054-of-00413.parquet,2,10,00000025_1.png,PNG,MidjourneyV5_2,midjourneyv5-2,LAION,test,test_external_unseen_generator,1,Commercial,strict_unseen,test_external_unseen_generator/aigi/cf_test_external_unseen_generator_aigi_981f5e784b63aebd_00000025_1.png.png
